Time (sec),SetpointLivingZone,Text.T
9639900,21,10.1257
9640800,21,10.1513
9641700,21,10.1769
9642600,21,10.2025
9643500,21,10.2279
9644400,21,10.2534
9645300,21,10.2787
9646200,21,10.3041
9647100,21,10.3293
9648000,21,10.3545
9648900,21,10.3796
9649800,21,10.4047
9650700,21,10.4297
9651600,21,10.4546
9652500,21,10.4795
9653400,21,10.5042
9654300,21,10.529
9655200,21,10.5536
9656100,21,10.5782
9657000,21,10.6026
9657900,21,10.6271
9658800,21,10.6514
9659700,21,10.6756
9660600,21,10.6998
9661500,21,10.7238
9662400,21,10.7478
9663300,21,10.7717
9664200,21,10.7955
9665100,21,10.8192
9666000,21,10.8429
9666900,21,10.8664
9667800,21,10.8898
9668700,16,10.9131
9669600,16,10.9364
9670500,16,10.9595
9671400,16,10.9825
9672300,16,11.0054
9673200,16,11.0282
9674100,16,11.051
9675000,16,11.0735
9675900,16,11.096
9676800,16,11.1184
9677700,16,11.1407
9678600,16,11.1628
9679500,16,11.1848
9680400,16,11.2067
9681300,16,11.2285
9682200,16,11.2502
9683100,16,11.2717
9684000,16,11.2931
9684900,16,11.3144
9685800,16,11.3356
9686700,16,11.3566
9687600,16,11.3775
9688500,16,11.3982
9689400,16,11.4189
9690300,16,11.4394
9691200,16,11.4597
9692100,16,11.4799
9693000,16,11.5
9693900,16,11.5199
9694800,16,11.5395
9695700,16,11.5589
9696600,16,11.5781
9697500,16,11.5971
9698400,16,11.6158
9699300,16,11.6343
9700200,16,11.6526
9701100,16,11.6707
9702000,21,11.6886
9702900,21,11.7063
9703800,21,11.7237
9704700,21,11.741
9705600,21,11.7581
9706500,21,11.775
9707400,21,11.7917
9708300,21,11.8082
9709200,21,11.8246
9710100,21,11.8408
9711000,21,11.8568
9711900,21,11.8726
9712800,21,11.8883
9713700,21,11.9038
9714600,21,11.9192
9715500,21,11.9344
9716400,21,11.9495
9717300,21,11.9644
9718200,21,11.9792
9719100,21,11.9938
9720000,21,12.0083
9720900,21,12.0227
9721800,21,12.037
9722700,21,12.0511
9723600,21,12.0651
9724500,21,12.079
9725400,21,12.0928
9726300,21,12.1065
9727200,21,12.1201
9728100,21,12.1335
9729000,21,12.1469
9729900,21,12.1602
9730800,21,12.1734
9731700,21,12.1865
9732600,21,12.1995
9733500,21,12.2125
9734400,21,12.2254
9735300,21,12.2382
9736200,21,12.2509
9737100,21,12.2636
9738000,21,12.2762
9738900,21,12.2888
9739800,21,12.3013
9740700,21,12.3138
9741600,21,12.3262
9742500,21,12.3386
9743400,21,12.3509
9744300,21,12.3632
9745200,21,12.3755
9746100,21,12.3878
9747000,21,12.4
9747900,21,12.4122
9748800,21,12.4243
9749700,21,12.4364
9750600,21,12.4485
9751500,21,12.4604
9752400,21,12.4723
9753300,21,12.4842
9754200,21,12.496
9755100,16,12.5077
9756000,16,12.5194
9756900,16,12.531
9757800,16,12.5426
9758700,16,12.554
9759600,16,12.5654
9760500,16,12.5768
9761400,16,12.5881
9762300,16,12.5993
9763200,16,12.6104
9764100,16,12.6215
9765000,16,12.6325
9765900,16,12.6434
9766800,16,12.6542
9767700,16,12.665
9768600,16,12.6757
9769500,16,12.6863
9770400,16,12.6968
9771300,16,12.7072
9772200,16,12.7176
9773100,16,12.7279
9774000,16,12.7381
9774900,16,12.7482
9775800,16,12.7582
9776700,16,12.7682
9777600,16,12.778
9778500,16,12.7878
9779400,16,12.7975
9780300,16,12.8071
9781200,16,12.8166
9782100,16,12.826
9783000,16,12.8353
9783900,16,12.8445
9784800,16,12.8536
9785700,16,12.8626
9786600,16,12.8715
9787500,16,12.8804
9788400,21,12.8891
9789300,21,12.8977
9790200,21,12.9062
9791100,21,12.9146
9792000,21,12.9229
9792900,21,12.9311
9793800,21,12.9392
9794700,21,12.9472
9795600,21,12.9551
9796500,21,12.9629
9797400,21,12.9705
9798300,21,12.9781
9799200,21,12.9855
9800100,21,12.9928
9801000,21,13
9801900,21,13.0071
9802800,21,13.014
9803700,21,13.0207
9804600,21,13.0273
9805500,21,13.0338
9806400,21,13.0401
9807300,21,13.0463
9808200,21,13.0523
9809100,21,13.0582
9810000,21,13.0639
9810900,21,13.0695
9811800,21,13.0749
9812700,21,13.0803
9813600,21,13.0854
9814500,21,13.0905
9815400,21,13.0954
9816300,21,13.1002
9817200,21,13.1048
9818100,21,13.1093
9819000,21,13.1137
9819900,21,13.118
9820800,21,13.1221
9821700,21,13.1261
9822600,21,13.13
9823500,21,13.1337
9824400,21,13.1374
9825300,21,13.1409
9826200,21,13.1443
9827100,21,13.1476
9828000,21,13.1508
9828900,21,13.1539
9829800,21,13.1568
9830700,21,13.1597
9831600,21,13.1624
9832500,21,13.165
9833400,21,13.1675
9834300,21,13.17
9835200,21,13.1723
9836100,21,13.1745
9837000,21,13.1766
9837900,21,13.1786
9838800,21,13.1805
9839700,21,13.1824
9840600,21,13.1841
9841500,16,13.1857
9842400,16,13.1873
9843300,16,13.1887
9844200,16,13.1901
9845100,16,13.1913
9846000,16,13.1925
9846900,16,13.1936
9847800,16,13.1947
9848700,16,13.1956
9849600,16,13.1965
9850500,16,13.1972
9851400,16,13.1979
9852300,16,13.1986
9853200,16,13.1991
9854100,16,13.1996
9855000,16,13.2
9855900,16,13.2003
9856800,16,13.2005
9857700,16,13.2006
9858600,16,13.2006
9859500,16,13.2005
9860400,16,13.2002
9861300,16,13.1999
9862200,16,13.1994
9863100,16,13.1989
9864000,16,13.1982
9864900,16,13.1974
9865800,16,13.1964
9866700,16,13.1954
9867600,16,13.1942
9868500,16,13.193
9869400,16,13.1916
9870300,16,13.1901
9871200,16,13.1884
9872100,16,13.1867
9873000,16,13.1848
9873900,16,13.1828
9874800,21,13.1806
9875700,21,13.1784
9876600,21,13.176
9877500,21,13.1735
9878400,21,13.1709
9879300,21,13.1681
9880200,21,13.1652
9881100,21,13.1622
9882000,21,13.159
9882900,21,13.1557
9883800,21,13.1523
9884700,21,13.1488
9885600,21,13.1451
9886500,21,13.1413
9887400,21,13.1373
9888300,21,13.1332
9889200,21,13.129
9890100,21,13.1247
9891000,21,13.1202
9891900,21,13.1155
9892800,21,13.1108
9893700,21,13.1058
9894600,21,13.1008
9895500,21,13.0956
9896400,21,13.0902
9897300,21,13.0847
9898200,21,13.0791
9899100,21,13.0733
9900000,21,13.0674
9900900,21,13.0613
9901800,21,13.0551
9902700,21,13.0488
9903600,21,13.0422
9904500,21,13.0356
9905400,21,13.0288
9906300,21,13.0218
9907200,21,13.0147
9908100,21,13.0074
9909000,21,13
9909900,21,12.9925
9910800,21,12.9848
9911700,21,12.9771
9912600,21,12.9692
9913500,21,12.9613
9914400,21,12.9532
9915300,21,12.9451
9916200,21,12.9368
9917100,21,12.9285
9918000,21,12.92
9918900,21,12.9114
9919800,21,12.9027
9920700,21,12.8938
9921600,21,12.8849
9922500,21,12.8758
9923400,21,12.8666
9924300,21,12.8572
9925200,21,12.8477
9926100,21,12.8381
9927000,21,12.8284
9927900,16,12.8185
9928800,16,12.8085
9929700,16,12.7983
9930600,16,12.788
9931500,16,12.7775
9932400,16,12.7669
9933300,16,12.7562
9934200,16,12.7452
9935100,16,12.7342
9936000,16,12.7229
9936900,16,12.7115
9937800,16,12.7
9938700,16,12.6882
9939600,16,12.6763
9940500,16,12.6642
9941400,16,12.652
9942300,16,12.6396
9943200,16,12.627
9944100,16,12.6142
9945000,16,12.6012
9945900,16,12.5881
9946800,16,12.5747
9947700,16,12.5612
9948600,16,12.5475
9949500,16,12.5336
9950400,16,12.5195
9951300,16,12.5052
9952200,16,12.4907
9953100,16,12.476
9954000,16,12.461
9954900,16,12.4459
9955800,16,12.4306
9956700,16,12.415
9957600,16,12.3993
9958500,16,12.3833
9959400,16,12.3671
9960300,16,12.3506
9961200,21,12.334
9962100,21,12.3171
9963000,21,12.3
9963900,21,12.2828
9964800,21,12.2655
9965700,21,12.2482
9966600,21,12.2308
9967500,21,12.2134
9968400,21,12.196
9969300,21,12.1785
9970200,21,12.161
9971100,21,12.1435
9972000,21,12.1259
9972900,21,12.1083
9973800,21,12.0907
9974700,21,12.073
9975600,21,12.0553
9976500,21,12.0375
9977400,21,12.0197
9978300,21,12.0019
9979200,21,11.984
9980100,21,11.9661
9981000,21,11.9481
9981900,21,11.9302
9982800,21,11.9121
9983700,21,11.8941
9984600,21,11.876
9985500,21,11.8579
9986400,21,11.8397
9987300,21,11.8215
9988200,21,11.8033
9989100,21,11.785
9990000,21,11.7667
9990900,21,11.7483
9991800,21,11.7299
9992700,21,11.7115
9993600,21,11.693
9994500,21,11.6745
9995400,21,11.656
9996300,21,11.6374
9997200,21,11.6188
9998100,21,11.6002
9999000,21,11.5815
9999900,21,11.5628
10000800,21,11.544
10001700,21,11.5252
10002600,21,11.5064
10003500,21,11.4875
10004400,21,11.4686
10005300,21,11.4496
10006200,21,11.4307
10007100,21,11.4116
10008000,21,11.3926
10008900,21,11.3735
10009800,21,11.3544
10010700,21,11.3352
10011600,21,11.316
10012500,21,11.2968
10013400,21,11.2775
10014300,16,11.2582
10015200,16,11.2388
10016100,16,11.2194
10017000,16,11.2
10017900,16,11.1805
10018800,16,11.1609
10019700,16,11.1413
10020600,16,11.1215
10021500,16,11.1017
10022400,16,11.0818
10023300,16,11.0618
10024200,16,11.0418
10025100,16,11.0217
10026000,16,11.0015
10026900,16,10.9813
10027800,16,10.9611
10028700,16,10.9408
10029600,16,10.9204
10030500,16,10.9
10031400,16,10.8796
10032300,16,10.8591
10033200,16,10.8386
10034100,16,10.8181
10035000,16,10.7975
10035900,16,10.777
10036800,16,10.7564
10037700,16,10.7358
10038600,16,10.7152
10039500,16,10.6946
10040400,16,10.674
10041300,16,10.6534
10042200,16,10.6328
10043100,16,10.6122
10044000,16,10.5917
10044900,16,10.5711
10045800,16,10.5506
10046700,16,10.5301
10047600,21,10.5096
10048500,21,10.4892
10049400,21,10.4688
10050300,21,10.4484
10051200,21,10.4281
10052100,21,10.4079
10053000,21,10.3877
10053900,21,10.3675
10054800,21,10.3474
10055700,21,10.3274
10056600,21,10.3074
10057500,21,10.2875
10058400,21,10.2677
10059300,21,10.2479
10060200,21,10.2283
10061100,21,10.2087
10062000,21,10.1892
10062900,21,10.1698
10063800,21,10.1505
10064700,21,10.1313
10065600,21,10.1122
10066500,21,10.0932
10067400,21,10.0743
10068300,21,10.0556
10069200,21,10.0369
10070100,21,10.0184
10071000,21,10
10071900,21,9.9817
10072800,21,9.96348
10073700,21,9.94533
10074600,21,9.92725
10075500,21,9.90924
10076400,21,9.8913
10077300,21,9.87343
10078200,21,9.85563
10079100,21,9.83789
10080000,21,9.82022
10080900,21,9.80261
10081800,21,9.78507
10082700,21,9.76759
10083600,21,9.75017
10084500,21,9.73281
10085400,21,9.71552
10086300,21,9.69828
10087200,21,9.6811
10088100,21,9.66398
10089000,21,9.64691
10089900,21,9.6299
10090800,21,9.61295
10091700,21,9.59605
10092600,21,9.5792
10093500,21,9.5624
10094400,21,9.54566
10095300,21,9.52896
10096200,21,9.51232
10097100,21,9.49572
10098000,21,9.47917
10098900,21,9.46266
10099800,21,9.4462
10100700,16,9.42979
10101600,16,9.41342
10102500,16,9.39709
10103400,16,9.3808
10104300,16,9.36455
10105200,16,9.34835
10106100,16,9.33218
10107000,16,9.31605
10107900,16,9.29996
10108800,16,9.2839
10109700,16,9.26788
10110600,16,9.25189
10111500,16,9.23594
10112400,16,9.22002
10113300,16,9.20413
10114200,16,9.18827
10115100,16,9.17244
10116000,16,9.15664
10116900,16,9.14086
10117800,16,9.12512
10118700,16,9.1094
10119600,16,9.0937
10120500,16,9.07803
10121400,16,9.06238
10122300,16,9.04675
10123200,16,9.03115
10124100,16,9.01556
10125000,16,9
10125900,16,8.98449
10126800,16,8.96907
10127700,16,8.95373
10128600,16,8.93848
10129500,16,8.9233
10130400,16,8.9082
10131300,16,8.89317
10132200,16,8.8782
10133100,16,8.8633
10134000,21,8.84846
10134900,21,8.83367
10135800,21,8.81893
10136700,21,8.80425
10137600,21,8.7896
10138500,21,8.775
10139400,21,8.76043
10140300,21,8.7459
10141200,21,8.7314
10142100,21,8.71692
10143000,21,8.70247
10143900,21,8.68803
10144800,21,8.67361
10145700,21,8.6592
10146600,21,8.6448
10147500,21,8.6304
10148400,21,8.616
10149300,21,8.6016
10150200,21,8.58719
10151100,21,8.57277
10152000,21,8.55833
10152900,21,8.54388
10153800,21,8.5294
10154700,21,8.5149
10155600,21,8.50037
10156500,21,8.4858
10157400,21,8.4712
10158300,21,8.45656
10159200,21,8.44187
10160100,21,8.42713
10161000,21,8.41235
10161900,21,8.3975
10162800,21,8.3826
10163700,21,8.36763
10164600,21,8.3526
10165500,21,8.3375
10166400,21,8.32232
10167300,21,8.30707
10168200,21,8.29173
10169100,21,8.27631
10170000,21,8.2608
10170900,21,8.2452
10171800,21,8.2295
10172700,21,8.2137
10173600,21,8.1978
10174500,21,8.18179
10175400,21,8.16567
10176300,21,8.14943
10177200,21,8.13308
10178100,21,8.1166
10179000,21,8.1
10179900,21,8.08333
10180800,21,8.06667
10181700,21,8.05
10182600,21,8.03333
10183500,21,8.01667
10184400,21,8
10185300,21,7.98333
10186200,21,7.96667
10187100,16,7.95
10188000,16,7.93333
10188900,16,7.91667
10189800,16,7.9
10190700,16,7.88333
10191600,16,7.86667
10192500,16,7.85
10193400,16,7.83333
10194300,16,7.81667
10195200,16,7.8
10196100,16,7.78333
10197000,16,7.76667
10197900,16,7.75
10198800,16,7.73333
10199700,16,7.71667
10200600,16,7.7
10201500,16,7.68333
10202400,16,7.66667
10203300,16,7.65
10204200,16,7.63333
10205100,16,7.61667
10206000,16,7.6
10206900,16,7.58333
10207800,16,7.56667
10208700,16,7.55
10209600,16,7.53333
10210500,16,7.51667
10211400,16,7.5
10212300,16,7.48333
10213200,16,7.46667
10214100,16,7.45
10215000,16,7.43333
10215900,16,7.41667
10216800,16,7.4
10217700,16,7.38333
10218600,16,7.36667
10219500,16,7.35
10220400,21,7.33333
10221300,21,7.31667
10222200,21,7.3
10223100,21,7.28333
10224000,21,7.26667
10224900,21,7.25
10225800,21,7.23333
10226700,21,7.21667
10227600,21,7.2
10228500,21,7.18333
10229400,21,7.16667
10230300,21,7.15
10231200,21,7.13333
10232100,21,7.11667
10233000,21,7.1
10233900,21,7.08333
10234800,21,7.06667
10235700,21,7.05
10236600,21,7.03333
10237500,21,7.01667
10238400,21,7
10239300,21,6.98333
10240200,21,6.96667
10241100,21,6.95
10242000,21,6.93333
10242900,21,6.91667
10243800,21,6.9
10244700,21,6.88333
10245600,21,6.86667
10246500,21,6.85
10247400,21,6.83333
10248300,21,6.81667
10249200,21,6.8
10250100,21,6.78333
10251000,21,6.76667
10251900,21,6.75
10252800,21,6.73333
10253700,21,6.71667
10254600,21,6.7
10255500,21,6.68333
10256400,21,6.66667
10257300,21,6.65
10258200,21,6.63333
10259100,21,6.61667
10260000,21,6.6
10260900,21,6.58333
10261800,21,6.56667
10262700,21,6.55
10263600,21,6.53333
10264500,21,6.51667
10265400,21,6.5
10266300,21,6.48333
10267200,21,6.46667
10268100,21,6.45
10269000,21,6.43333
10269900,21,6.41667
10270800,21,6.4
10271700,21,6.38333
10272600,21,6.36667
10273500,16,6.35
10274400,16,6.33333
10275300,16,6.31667
10276200,16,6.3
10277100,16,6.28333
10278000,16,6.26667
10278900,16,6.25
10279800,16,6.23333
10280700,16,6.21667
10281600,16,6.2
10282500,16,6.18333
10283400,16,6.16667
10284300,16,6.15
10285200,16,6.13333
10286100,16,6.11667
10287000,16,6.1
10287900,16,6.08342
10288800,16,6.06699
10289700,16,6.05072
10290600,16,6.03461
10291500,16,6.01863
10292400,16,6.0028
10293300,16,5.9871
10294200,16,5.97153
10295100,16,5.95608
10296000,16,5.94074
10296900,16,5.92552
10297800,16,5.9104
10298700,16,5.89538
10299600,16,5.88046
10300500,16,5.86562
10301400,16,5.85087
10302300,16,5.8362
10303200,16,5.8216
10304100,16,5.80707
10305000,16,5.79259
10305900,16,5.77817
10306800,21,5.76381
10307700,21,5.74948
10308600,21,5.7352
10309500,21,5.72095
10310400,21,5.70673
10311300,21,5.69252
10312200,21,5.67834
10313100,21,5.66417
10314000,21,5.65
10314900,21,5.63583
10315800,21,5.62166
10316700,21,5.60747
10317600,21,5.59327
10318500,21,5.57905
10319400,21,5.5648
10320300,21,5.55052
10321200,21,5.53619
10322100,21,5.52182
10323000,21,5.50741
10323900,21,5.49293
10324800,21,5.4784
10325700,21,5.4638
10326600,21,5.44913
10327500,21,5.43437
10328400,21,5.41954
10329300,21,5.40462
10330200,21,5.3896
10331100,21,5.37448
10332000,21,5.35926
10332900,21,5.34392
10333800,21,5.32847
10334700,21,5.3129
10335600,21,5.2972
10336500,21,5.28137
10337400,21,5.26539
10338300,21,5.24928
10339200,21,5.23301
10340100,21,5.21658
10341000,21,5.2
10341900,21,5.18333
10342800,21,5.16667
10343700,21,5.15
10344600,21,5.13333
10345500,21,5.11667
10346400,21,5.1
10347300,21,5.08333
10348200,21,5.06667
10349100,21,5.05
10350000,21,5.03333
10350900,21,5.01667
10351800,21,5
10352700,21,4.98333
10353600,21,4.96667
10354500,21,4.95
10355400,21,4.93333
10356300,21,4.91667
10357200,21,4.9
10358100,21,4.88333
10359000,21,4.86667
10359900,16,4.85
10360800,16,4.83333
10361700,16,4.81667
10362600,16,4.8
10363500,16,4.78333
10364400,16,4.76667
10365300,16,4.75
10366200,16,4.73333
10367100,16,4.71667
10368000,16,4.7
10368900,16,4.68333
10369800,16,4.66667
10370700,16,4.65
10371600,16,4.63333
10372500,16,4.61667
10373400,16,4.6
10374300,16,4.58333
10375200,16,4.56667
10376100,16,4.55
10377000,16,4.53333
10377900,16,4.51667
10378800,16,4.5
10379700,16,4.48333
10380600,16,4.46667
10381500,16,4.45
10382400,16,4.43333
10383300,16,4.41667
10384200,16,4.4
10385100,16,4.38333
10386000,16,4.36667
10386900,16,4.35
10387800,16,4.33333
10388700,16,4.31667
10389600,16,4.3
10390500,16,4.28333
10391400,16,4.26667
10392300,16,4.25
10393200,21,4.23333
10394100,21,4.21667
10395000,21,4.2
10395900,21,4.18333
10396800,21,4.16667
10397700,21,4.15
10398600,21,4.13333
10399500,21,4.11667
10400400,21,4.1
10401300,21,4.08333
10402200,21,4.06667
10403100,21,4.05
10404000,21,4.03333
10404900,21,4.01667
10405800,21,4
10406700,21,3.98333
10407600,21,3.96667
10408500,21,3.95
10409400,21,3.93333
10410300,21,3.91667
10411200,21,3.9
10412100,21,3.88333
10413000,21,3.86667
10413900,21,3.85
10414800,21,3.83333
10415700,21,3.81667
10416600,21,3.8
10417500,21,3.78333
10418400,21,3.76667
10419300,21,3.75
10420200,21,3.73333
10421100,21,3.71667
10422000,21,3.7
10422900,21,3.68333
10423800,21,3.66667
10424700,21,3.65
10425600,21,3.63333
10426500,21,3.61667
10427400,21,3.6
10428300,21,3.58333
10429200,21,3.56667
10430100,21,3.55
10431000,21,3.53333
10431900,21,3.51667
10432800,21,3.5
10433700,21,3.48333
10434600,21,3.46667
10435500,21,3.45
10436400,21,3.43333
10437300,21,3.41667
10438200,21,3.4
10439100,21,3.38333
10440000,21,3.36667
10440900,21,3.35
10441800,21,3.33333
10442700,21,3.31667
10443600,21,3.3
10444500,21,3.28333
10445400,21,3.26667
10446300,16,3.25
10447200,16,3.23333
10448100,16,3.21667
10449000,16,3.2
10449900,16,3.18333
10450800,16,3.16667
10451700,16,3.15
10452600,16,3.13333
10453500,16,3.11667
10454400,16,3.1
10455300,16,3.08333
10456200,16,3.06667
10457100,16,3.05
10458000,16,3.03333
10458900,16,3.01667
10459800,16,3
10460700,16,2.98333
10461600,16,2.96667
10462500,16,2.95
10463400,16,2.93333
10464300,16,2.91667
10465200,16,2.9
10466100,16,2.88333
10467000,16,2.86667
10467900,16,2.85
10468800,16,2.83333
10469700,16,2.81667
10470600,16,2.8
10471500,16,2.78333
10472400,16,2.76667
10473300,16,2.75
10474200,16,2.73333
10475100,16,2.71667
10476000,16,2.7
10476900,16,2.68333
10477800,16,2.66667
10478700,16,2.65
10479600,21,2.63333
10480500,21,2.61667
10481400,21,2.6
10482300,21,2.58333
10483200,21,2.56667
10484100,21,2.55
10485000,21,2.53333
10485900,21,2.51667
10486800,21,2.5
10487700,21,2.48333
10488600,21,2.46667
10489500,21,2.45
10490400,21,2.43333
10491300,21,2.41667
10492200,21,2.4
10493100,21,2.38333
10494000,21,2.36667
10494900,21,2.35
10495800,21,2.33333
10496700,21,2.31667
10497600,21,2.3
10498500,21,2.28333
10499400,21,2.26667
10500300,21,2.25
10501200,21,2.23333
10502100,21,2.21667
10503000,21,2.2
10503900,21,2.18363
10504800,21,2.16783
10505700,21,2.15259
10506600,21,2.13789
10507500,21,2.12372
10508400,21,2.11006
10509300,21,2.0969
10510200,21,2.08422
10511100,21,2.07201
10512000,21,2.06024
10512900,21,2.04891
10513800,21,2.038
10514700,21,2.02749
10515600,21,2.01737
10516500,21,2.00762
10517400,21,1.99822
10518300,21,1.98917
10519200,21,1.98044
10520100,21,1.97202
10521000,21,1.96389
10521900,21,1.95604
10522800,21,1.94845
10523700,21,1.94111
10524600,21,1.934
10525500,21,1.92711
10526400,21,1.92041
10527300,21,1.9139
10528200,21,1.90756
10529100,21,1.90137
10530000,21,1.89531
10530900,21,1.88938
10531800,21,1.88356
10532700,16,1.87782
10533600,16,1.87216
10534500,16,1.86656
10535400,16,1.861
10536300,16,1.85547
10537200,16,1.84995
10538100,16,1.84443
10539000,16,1.83889
10539900,16,1.83331
10540800,16,1.82769
10541700,16,1.822
10542600,16,1.81622
10543500,16,1.81035
10544400,16,1.80437
10545300,16,1.79826
10546200,16,1.792
10547100,16,1.78558
10548000,16,1.77899
10548900,16,1.77221
10549800,16,1.76522
10550700,16,1.75801
10551600,16,1.75056
10552500,16,1.74286
10553400,16,1.73489
10554300,16,1.72663
10555200,16,1.71808
10556100,16,1.7092
10557000,16,1.7
10557900,16,1.69059
10558800,16,1.6811
10559700,16,1.67155
10560600,16,1.66193
10561500,16,1.65224
10562400,16,1.6425
10563300,16,1.63269
10564200,16,1.62283
10565100,16,1.61292
10566000,21,1.60295
10566900,21,1.59294
10567800,21,1.58288
10568700,21,1.57278
10569600,21,1.56264
10570500,21,1.55246
10571400,21,1.54225
10572300,21,1.53201
10573200,21,1.52173
10574100,21,1.51143
10575000,21,1.50111
10575900,21,1.49077
10576800,21,1.48041
10577700,21,1.47003
10578600,21,1.45964
10579500,21,1.44924
10580400,21,1.43883
10581300,21,1.42842
10582200,21,1.41801
10583100,21,1.4076
10584000,21,1.39719
10584900,21,1.38678
10585800,21,1.37639
10586700,21,1.36601
10587600,21,1.35564
10588500,21,1.34529
10589400,21,1.33496
10590300,21,1.32465
10591200,21,1.31437
10592100,21,1.30411
10593000,21,1.29389
10593900,21,1.2837
10594800,21,1.27354
10595700,21,1.26343
10596600,21,1.25335
10597500,21,1.24332
10598400,21,1.23334
10599300,21,1.2234
10600200,21,1.21352
10601100,21,1.20369
10602000,21,1.19392
10602900,21,1.18421
10603800,21,1.17457
10604700,21,1.16499
10605600,21,1.15548
10606500,21,1.14604
10607400,21,1.13667
10608300,21,1.12738
10609200,21,1.11817
10610100,21,1.10904
10611000,21,1.1
10611900,21,1.09111
10612800,21,1.08245
10613700,21,1.07401
10614600,21,1.06579
10615500,21,1.05777
10616400,21,1.04996
10617300,21,1.04235
10618200,21,1.03494
10619100,16,1.02771
10620000,16,1.02068
10620900,16,1.01382
10621800,16,1.00715
10622700,16,1.00064
10623600,16,0.994302
10624500,16,0.988125
10625400,16,0.982106
10626300,16,0.976239
10627200,16,0.97052
10628100,16,0.964944
10629000,16,0.959506
10629900,16,0.954202
10630800,16,0.949026
10631700,16,0.943973
10632600,16,0.93904
10633500,16,0.934221
10634400,16,0.929511
10635300,16,0.924905
10636200,16,0.920399
10637100,16,0.915988
10638000,16,0.911667
10638900,16,0.907431
10639800,16,0.903275
10640700,16,0.899195
10641600,16,0.895186
10642500,16,0.891242
10643400,16,0.88736
10644300,16,0.883534
10645200,16,0.879759
10646100,16,0.876032
10647000,16,0.872346
10647900,16,0.868697
10648800,16,0.86508
10649700,16,0.861491
10650600,16,0.857924
10651500,16,0.854375
10652400,21,0.850839
10653300,21,0.847311
10654200,21,0.843787
10655100,21,0.840261
10656000,21,0.836728
10656900,21,0.833185
10657800,21,0.829626
10658700,21,0.826046
10659600,21,0.82244
10660500,21,0.818804
10661400,21,0.815133
10662300,21,0.811422
10663200,21,0.807666
10664100,21,0.80386
10665000,21,0.8
10665900,21,0.795885
10666800,21,0.79134
10667700,21,0.786396
10668600,21,0.781086
10669500,21,0.775444
10670400,21,0.7695
10671300,21,0.763288
10672200,21,0.75684
10673100,21,0.750188
10674000,21,0.743364
10674900,21,0.736402
10675800,21,0.729333
10676700,21,0.722191
10677600,21,0.715006
10678500,21,0.707812
10679400,21,0.700642
10680300,21,0.693527
10681200,21,0.6865
10682100,21,0.679593
10683000,21,0.67284
10683900,21,0.666271
10684800,21,0.65992
10685700,21,0.653819
10686600,21,0.648
10687500,21,0.642496
10688400,21,0.63734
10689300,21,0.632563
10690200,21,0.628198
10691100,21,0.624277
10692000,21,0.620833
10692900,21,0.617899
10693800,21,0.615506
10694700,21,0.613688
10695600,21,0.612475
10696500,21,0.611902
10697400,21,0.612
10698300,21,0.612802
10699200,21,0.61434
10700100,21,0.616646
10701000,21,0.619753
10701900,21,0.623694
10702800,21,0.6285
10703700,21,0.634204
10704600,21,0.64084
10705500,16,0.648438
10706400,16,0.657031
10707300,16,0.666652
10708200,16,0.677333
10709100,16,0.689107
10710000,16,0.702006
10710900,16,0.716062
10711800,16,0.731309
10712700,16,0.747777
10713600,16,0.7655
10714500,16,0.78451
10715400,16,0.804839
10716300,16,0.826521
10717200,16,0.849586
10718100,16,0.874069
10719000,16,0.9
10719900,16,0.926667
10720800,16,0.953333
10721700,16,0.98
10722600,16,1.00667
10723500,16,1.03333
10724400,16,1.06
10725300,16,1.08667
10726200,16,1.11333
10727100,16,1.14
10728000,16,1.16667
10728900,16,1.19333
10729800,16,1.22
10730700,16,1.24667
10731600,16,1.27333
10732500,16,1.3
10733400,16,1.32667
10734300,16,1.35333
10735200,16,1.38
10736100,16,1.40667
10737000,16,1.43333
10737900,16,1.46
10738800,21,1.48667
10739700,21,1.51333
10740600,21,1.54
10741500,21,1.56667
10742400,21,1.59333
10743300,21,1.62
10744200,21,1.64667
10745100,21,1.67333
10746000,21,1.7
10746900,21,1.72667
10747800,21,1.75333
10748700,21,1.78
10749600,21,1.80667
10750500,21,1.83333
10751400,21,1.86
10752300,21,1.88667
10753200,21,1.91333
10754100,21,1.94
10755000,21,1.96667
10755900,21,1.99333
10756800,21,2.02
10757700,21,2.04667
10758600,21,2.07333
10759500,21,2.1
10760400,21,2.12667
10761300,21,2.15333
10762200,21,2.18
10763100,21,2.20667
10764000,21,2.23333
10764900,21,2.26
10765800,21,2.28667
10766700,21,2.31333
10767600,21,2.34
10768500,21,2.36667
10769400,21,2.39333
10770300,21,2.42
10771200,21,2.44667
10772100,21,2.47333
10773000,21,2.5
10773900,21,2.52667
10774800,21,2.55333
10775700,21,2.58
10776600,21,2.60667
10777500,21,2.63333
10778400,21,2.66
10779300,21,2.68667
10780200,21,2.71333
10781100,21,2.74
10782000,21,2.76667
10782900,21,2.79333
10783800,21,2.82
10784700,21,2.84667
10785600,21,2.87333
10786500,21,2.9
10787400,21,2.92667
10788300,21,2.95333
10789200,21,2.98
10790100,21,3.00667
10791000,21,3.03333
10791900,16,3.06
10792800,16,3.08667
10793700,16,3.11333
10794600,16,3.14
10795500,16,3.16667
10796400,16,3.19333
10797300,16,3.22
10798200,16,3.24667
10799100,16,3.27333
10800000,16,3.3
